"","checkout_price","base_price","emailer_for_promotion0","emailer_for_promotion1","homepage_featured0","homepage_featured1","categoryBeverages","categoryBiryani","categoryDesert","categoryExtras","categoryFish","categoryOther Snacks","categoryPasta","categoryPizza","categoryRice Bowl","categorySalad","categorySandwich","categorySeafood","categorySoup","categoryStarters","cuisineContinental","cuisineIndian","cuisineItalian","cuisineThai","city_code456","city_code461","city_code473","city_code478","city_code485","city_code515","city_code517","city_code522","city_code526","city_code541","city_code553","city_code556","city_code561","city_code562","city_code576","city_code577","city_code579","city_code590","city_code593","city_code596","city_code599","city_code602","city_code604","city_code609","city_code614","city_code615","city_code620","city_code628","city_code632","city_code638","city_code647","city_code648","city_code649","city_code651","city_code654","city_code658","city_code659","city_code675","city_code676","city_code679","city_code680","city_code683","city_code685","city_code693","city_code695","city_code698","city_code699","city_code700","city_code702","city_code703","city_code713","region_code23","region_code34","region_code35","region_code56","region_code71","region_code77","region_code85","region_code93","center_typeTYPE_A","center_typeTYPE_B","center_typeTYPE_C","op_area","num_orders"
"categoryFish",0.243737812328371,0.22821245695239,0.0372387788384571,-0.0372387788384571,0.0334937530516596,-0.0334937530516596,-0.0942380349814068,-0.0328511666050704,-0.0395572691319328,-0.0264330271233434,1,-0.0396185587557886,-0.0383900027728457,-0.0422632239890818,-0.0424485861648145,-0.0390243094518261,-0.0423683330965202,-0.0378126383815395,-0.0255284620604505,-0.0400220374591122,0.28024901993797,-0.0864437402984887,-0.091700594022334,-0.0892990059106201,0.00112650896772929,0.0138692075080689,0.00545083951542566,-0.0159306420826471,0.00194092054321719,-0.0160329865848732,-0.00404066357709289,0.00356726083589132,0.00110196263404641,-0.0150744939880031,-0.012016340636163,0.00350854946180219,0.0144506925496969,0.0142019742942184,-0.00783353680143573,0.00169696306814709,0.00162464770993974,0.00107035621743162,0.000188227849390179,0.00223651468169937,-0.0178642408970355,0.0156636665743455,-0.00048513756469804,0.0163106678869226,-0.00846932524640877,0.0162309144418745,-0.016768282285347,0.00462934263861121,-0.0156670799175556,0.00084604351013571,-0.00354950869099133,0.0147509637611656,0.00876654085700356,-0.00382598985147014,-0.0110046729663699,0.00367395707975647,0.0112720678436284,0.00366548272920228,0.0031289663808411,0.00100979025983345,-0.00467586044325313,-0.00639437392497955,0.005067329491542,-0.0127691360086014,0.000668912025185,0.00206802113190649,-0.0184612022914502,0.0047727896887056,0.0100771539582938,0.00374351742580151,0.000986461991320995,0.00206802113190649,0.0120607739651067,0.0100771539582938,-0.00387413959686372,0.00223651468169937,-0.00636937681327924,-0.0167276505133145,0.0163106678869226,0.013092077290423,0.0283020516767707,-0.0433858425979084,0.038475674127763,-0.0672615483858704
"categoryOther Snacks",-0.127073647085389,-0.131799536593303,0.0565914583311935,-0.0565914583311935,-0.045816483156997,0.045816483156997,-0.163593042779044,-0.0570281660141267,-0.0686696621231462,-0.0458865609604645,-0.0396185587557886,1,-0.0666433395724442,-0.0733670795596526,-0.0736888600631427,-0.0677444677919571,-0.0735495443013358,-0.0656410606350203,-0.0443162761910567,-0.069476479294637,-0.141369125089385,-0.150062493423397,-0.159188157984399,0.443661811817293,-0.00112528401175796,-0.00110747245208964,0.00366757285753114,0.0042707766701206,-4.56881631217908e-05,0.00227772632424416,-0.000190721033472073,-0.000954708371236416,0.000126241239206015,-0.0221029617274188,0.00635941256231066,0.00239767291841363,0.00220783248338801,0.0029850281306339,0.000159973131811597,0.000901718453453337,-0.00105415713129769,-0.0082687326903414,0.00609340984899041,0.00153456423507211,0.00090707952167658,0.00173436475924711,-8.26527159431223e-05,0.000148612323424473,0.00165141683682957,0.00433785727468509,0.00281752401788649,0.00204019794357599,0.00520878312496164,-0.00222320746330993,-0.00182343044495726,0.00296505959672991,0.0027155587509576,0.00153216769010648,0.001973302272637,0.00578019351436066,0.00355002324789719,0.00266862519513221,0.0010834310474372,-0.00115295244455978,0.00164293867325351,0.00426836386739338,-0.00232603946709953,-0.0130786137292768,0.00201750491106101,7.34714922822022e-05,0.000471858919005618,-0.00127667571712578,-0.0106810015656894,-0.00085576078257541,-0.00183476320587723,7.34714922822022e-05,0.00369327994672952,-0.0106810015656894,-0.00748282622457485,0.00153456423507211,0.00717270435460693,0.00044047795661877,0.000148612323424473,0.00801092944448955,0.00280968400491002,-0.0123384546495251,0.00521363925287007,-0.0659984761891769
"categoryPasta",0.105383791148783,0.116831191676742,-0.0141658513101543,0.0141658513101543,-0.022972106536725,0.022972106536725,-0.158520086624508,-0.0552597449318561,-0.066540242808121,-0.0444636366851988,-0.0383900027728457,-0.0666433395724442,1,-0.0710919951705495,-0.0714037973867123,-0.0656437383906145,-0.0712688017520904,-0.0636055570654189,-0.0429420458311922,-0.0673220408952654,-0.136985323914221,-0.145409114302591,0.418645082751546,-0.150212025911055,-0.00117296618238772,0.00291115752595842,0.00145474926173864,0.000829541200196507,0.00367467105985933,0.00223361183880823,-0.00116409699362832,-0.00197556392778614,0.00699243323638463,-0.000559904810923513,0.00197008407876297,0.00195382453418518,0.0022349362221958,0.00265667918529123,0.00505033769065717,-0.00144935602508644,-0.000158086600671335,-0.00643635960304347,-0.000444659648070561,-0.00233983053878079,0.00118711747909905,0.00237268132884019,-0.00238525257795478,0.00362678225187434,-0.0139423783028299,0.0033002399226857,0.00422764492930235,0.00363685026319697,0.00282809985084204,-0.00295762322773629,-0.00662878591528357,0.00172631769002658,0.00148282830445574,0.00513174821586928,-0.0039705504085445,0.00157287216826118,0.00215224588532468,0.00192552546927522,0.000713001103149202,-0.00019282706952223,0.0021865444915313,0.00229208149514091,-0.000612098126306996,0.00167910649058841,0.000149707349179977,-0.00305807642652543,-0.00507660864472283,-3.77490565168013e-07,-0.00251941752987658,-0.000746189340886443,-0.000958388460247764,-0.00305807642652543,0.011784741772293,-0.00251941752987658,-0.0106719362258087,-0.00233983053878079,0.00918851318974198,-0.0124611007003605,0.00362678225187434,0.00196350043181011,0.00420861616691849,-0.0064715689461061,0.00730138955682304,-0.130124218468326
"categoryPizza",0.460530598212432,0.504121976956715,-0.206913841457174,0.206913841457174,-0.107387500487597,0.107387500487597,-0.174513400465786,-0.0608349780919135,-0.0732535812181981,-0.0489496353442548,-0.0422632239890818,-0.0733670795596526,-0.0710919951705495,1,-0.078607826638663,-0.072266627212791,-0.0784592111051516,-0.0700228109154386,-0.0472745290551735,-0.0741142560107151,0.518975267854727,-0.160079643760049,-0.169814475553606,-0.165367127856085,-0.00374969984439548,0.00126280137562505,0.000601874088988252,0.00506382884038576,0.001397607867095,0.00473897513781988,-0.00477726207746564,-0.00568507640972902,0.00850292399341914,0.00865579105888842,0.00203263285017225,0.000512230834411358,0.000125768893425842,0.000148817645133896,0.00186107929383533,-0.00220912213573067,-0.00428625708409276,-0.00274617950349849,0.00387695034132468,-0.00172113108255073,-0.00173648988643832,-0.000416166788542582,-0.00430899561192854,0.00149873063236581,-0.00176462854218625,0.000548724466141712,0.001436772911348,5.42635388294729e-05,0.00393462631081735,-0.00651364595345763,-4.69896298779082e-05,-0.000517727750797078,0.00245129205041714,2.31501986698817e-05,-0.000848080853673197,0.00177957267085378,-0.000321063388115374,0.0013807112629121,0.00293522075385081,-0.00415650899859205,0.0032525138663538,0.00312184406178817,-0.00498917415793426,0.00726173537880388,0.00288531721670139,-0.00293677486002658,-0.000689570877430925,-0.00451276672348395,0.00386843368634379,-0.00363134257996339,-0.00440300017557685,-0.00293677486002658,0.0116993752088858,0.00386843368634379,-0.0162396066955624,-0.00172113108255073,0.00936646754593779,-0.00369958385513954,0.00149873063236581,-0.00864186026202332,-0.00841675457655759,0.0185849549396118,-0.0233287395726566,-0.0275965132692537
"categoryRice Bowl",-0.0270195667689989,-0.0258226529754081,-0.0115458800748043,0.0115458800748042,0.0186112395212631,-0.0186112395212631,-0.175278798382735,-0.0611017940807427,-0.0735748639295763,-0.0491643234359882,-0.0424485861648145,-0.0736888600631427,-0.0714037973867123,-0.078607826638663,1,-0.0725835812448933,-0.0788033251765357,-0.0703299237988648,-0.0474818703021327,-0.0744393135536626,-0.15146738487867,0.49105448258301,-0.170559264466719,-0.166092411157283,-0.00394332321114926,0.0010013241581828,0.00049029671462849,0.00545063125204195,0.00128811796482181,0.00504128136892386,-0.00449515717654595,-0.00571157711312645,0.00839271124236657,0.00899278941286498,0.00223383155540122,0.000325378063652652,0.000539935562584892,3.60438262576515e-05,0.00170490920423226,-0.00232821574796403,-0.00455039074801469,-0.00256444758810045,0.00439426545012739,-0.00183890399128691,-0.00185430426077657,-0.000604422742380706,-0.0043294838819858,0.00123732232137283,-0.00185003785846151,0.000287016797910201,0.00117534685253102,-0.000207622997007656,0.00375260128699925,-0.00664761245174877,0.000165027186178741,-0.000779840896863875,0.00234453902025833,-0.000164436788791911,-0.000519033579496019,0.00197891271234302,-0.000583096236772777,0.00127117721962967,0.00283664354613496,-0.00435082254753505,0.00322626022746185,0.00372820940577303,-0.00525378574977016,0.00801252964204429,0.00372820940577303,-0.00255513554671928,-0.000799830740173588,-0.00477705093864622,0.00392387200997441,-0.0038950594719756,-0.0045977356254568,-0.00255513554671928,0.0114046171777816,0.00392387200997441,-0.0162317064049243,-0.00183890399128691,0.0097890045970921,-0.00391929026329804,0.00123732232137283,-0.00904300390769894,-0.00902238058481641,0.0196581437995859,-0.0247314717551391,0.257584306120433
"categorySalad",-0.0697287380439033,-0.0861150576825453,0.00773882005735182,-0.00773882005735188,0.0391987332950489,-0.0391987332950489,-0.161139267203718,-0.0561727853787773,-0.0676396675902417,-0.0451982962237264,-0.0390243094518261,-0.0677444677919571,-0.0656437383906145,-0.072266627212791,-0.0725835812448933,1,-0.0724463551172656,-0.0646564929016462,-0.0436515645733754,-0.0684343830963101,-0.139248691968534,-0.147811666157886,0.425562231825036,-0.152693934856524,-0.00361485042230672,0.00141784796689818,0.00078339501238895,0.00519636261249998,0.00152094176708118,0.00481887696277618,-0.0044425608392351,-0.00555691684437305,0.00863393052059595,0.00846308493829385,0.00214758844003286,0.000630942236319848,0.000668382766738704,0.000203819134735115,0.00221947579281973,-0.00220677506180415,-0.00417304177214986,-0.00578001251986282,0.00453226266871653,-0.00191258940839938,-0.00192669519245174,-7.04262903679937e-05,-0.00423653625930373,0.00179923243094743,0.000531129974976479,0.000595480940014603,0.00141668724397182,0.000138244802937201,0.00371505871640577,-0.0061813686797403,-0.000580871343640419,-0.00039067830998021,0.00241492888463536,1.89887424613405e-05,-0.000624553846429645,0.00207734894090177,-0.00020882262371963,0.00158663504356315,0.00274103055459247,-0.00496021099834047,0.00306139729578605,0.0035235906155029,-0.00489345429443428,0.00781705617311438,0.00369253551328424,-0.00249189589159663,-0.00100134292849636,-0.00452982310783129,0.00404266092646966,-0.00372084440887089,-0.00436534953457465,-0.00249189589159663,0.0122152294280593,0.00404266092646966,-0.0181336587428973,-0.00191258940839938,0.0101451648246796,-0.00244716166974546,0.00179923243094743,-0.00743622591322311,-0.00694866557198704,0.0157043491997229,-0.0199077528578789,0.079171623497776
"categorySandwich",-0.0774760652605153,-0.0853721847847198,-0.049495055733217,0.049495055733217,-0.00428456916008858,0.00428456916008856,-0.174947417230898,-0.0609862753580646,-0.0734357636882457,-0.0490713736309928,-0.0423683330965202,-0.0735495443013358,-0.0712688017520904,-0.0784592111051516,-0.0788033251765357,-0.0724463551172656,1,-0.0701969584238623,-0.0473921013339675,-0.0742985789885301,-0.15118102145691,-0.160477763611932,0.462028992813302,-0.16577839773964,-0.00382926605393152,0.00111438835967758,0.000603431960005488,0.00540183136070885,0.00140114548595096,0.00499349569760735,-0.00438340378610089,-0.00559883513659928,0.00861150672665667,0.00902041898784347,0.00226985847665202,0.000438537790835111,0.000578135128624887,0.000149248337475578,0.00181193395137471,-0.00228627471854382,-0.00443616481239916,-0.00420154795060189,0.00455482302619002,-0.0017253526838213,-0.00181298687588539,-0.000491110792368885,-0.0043694629674566,0.00127462406910045,-0.00239970442932585,0.000400182328491585,0.0012883885232923,-9.43789589358986e-05,0.00386540801844035,-0.00644713466863892,0.000273053044933362,-0.000666497524367139,0.00230339860172666,-5.11998770018289e-05,-0.000479461780752565,0.00209186129362031,-0.000469788048446563,0.00138420684372106,0.00299737385728445,-0.00423665322293915,0.00333909992664528,0.00384101749505784,-0.00520794733651699,0.00820932920333553,0.00384101749505781,-0.00251289514118138,-0.000638507337020094,-0.00466275936977165,0.00395775858225371,-0.00378101529480185,-0.00448349609780711,-0.00251289514118138,0.0118848139264219,0.00395775858225371,-0.0169237753328371,-0.0017253526838213,0.0101632852269338,-0.00410298989056004,0.00127462406910045,-0.008318379656187,-0.00884726124073387,0.0186194752803387,-0.0228470531312954,0.189770946719682
"categorySeafood",0.455557662171018,0.484380133738963,-0.0944568168609436,0.0944568168609436,-0.0257242572924361,0.025724257292436,-0.156136032268863,-0.0544286689565534,-0.0655395143889643,-0.0437949282018495,-0.0378126383815395,-0.0656410606350203,-0.0636055570654189,-0.0700228109154386,-0.0703299237988648,-0.0646564929016462,-0.0701969584238623,1,-0.0422962212320257,-0.0663095546656349,0.464323879726329,-0.143222241713222,-0.151931933960316,-0.147952920189697,0.00224426743254904,-0.000229925899792301,0.00155507199404313,-0.00330048888812715,-0.00173629436175259,-0.00698134960328613,0.000342613021632977,0.00151287814262509,-0.0039909217578999,-0.00201028841375402,-0.00169984207131633,0.00511511100862781,0.00391602271401348,0.00385117266406306,0.00259262412832209,0.00113471446467769,-0.00324744520989224,-0.00785982895244991,-0.00134316187850229,0.00103631707821738,-0.00703170392404524,0.00535662053945712,-0.000896755449685981,0.00474128270825629,-0.00430852980666894,0.00614919047746168,0.00568484274237697,0.00648187245514044,-0.0013025081525701,0.000504674823322682,0.0024803058093727,0.0052656404768433,0.00111334414916202,0.00578832751232344,-0.00196536971854237,0.0040060423210662,0.00586535269480957,0.00126042243263773,0.00204921293889886,0.00123160565866586,-0.00113082219517457,-0.00297257419280776,0.00141781068729117,-0.00768623564193699,-0.00331995778953782,-0.00105079483672518,-0.00476172995336654,0.00181047734453806,0.00179948088334662,0.000668218245711585,0.000992539279693047,-0.00105079483672518,0.00281671565294562,0.00179948088334662,-0.0053140102252231,0.00103631707821738,0.00491215015388128,-0.00528182971685764,0.00474128270825629,0.00842441799020894,0.012089257800696,-0.0219215245356492,0.0179725502603199,-0.101767796792949
"categorySoup",-0.120754274358956,-0.129055517278658,0.0502196612152457,-0.0502196612152457,0.038732520303945,-0.038732520303945,-0.105412183509282,-0.0367464495980939,-0.0442477192323045,-0.0295672878406415,-0.0255284620604505,-0.0443162761910567,-0.0429420458311922,-0.0472745290551735,-0.0474818703021327,-0.0436515645733754,-0.0473921013339675,-0.0422962212320257,1,-0.0447675968401469,-0.0910920654284563,-0.0966936907944954,-0.102573868893803,0.285876217771138,0.0216546432448815,-0.0191066347432696,-0.0192605046965266,-0.0178195965882354,-0.0190208282986836,-0.0179340764524637,0.0218788909538581,0.0325792230854615,-0.0548563479573343,-0.0168619318822434,-0.0187406629637651,-0.0193104280879982,-0.0192455037247479,-0.0193983282361059,-0.0271104188905195,0.000638326746746228,0.0239217058948666,0.0480613825197325,-0.0263083829265243,0.0253037897085932,0.0190007131516095,-0.0195943268019299,0.033697329173491,-0.0190359973048396,0.0400522420600814,-0.0193220592737607,-0.01905452162339,-0.0194726651077961,-0.0182996609275819,0.0444049240904441,0.00431984276220559,-0.0196483512779068,-0.0187081454017798,-0.0194594693346604,0.0110007745591771,-0.0188157615020982,-0.019587768794242,-0.0190258859105427,-0.0267698709636956,0.0250031109977653,-0.0184512488501613,-0.0183066567294683,0.0252782177080481,-0.0170987006124496,-0.0183066567294682,0.0268482529465625,0.0435062225524058,0.0263180973568369,-0.0182506187115703,0.0254692164657097,0.0268344518340264,0.0268482529465625,-0.0990307762510789,-0.0182506187115703,0.120978758060147,0.0253037897085932,-0.086397632138206,0.0662299619987385,-0.0190359973048396,0.00884044584071844,0.00828172511871686,-0.0186903574240715,0.0625003379269768,-0.0767615254383367
"categoryStarters",-0.0934818064052394,-0.11545048715473,0.0343074581270776,-0.0343074581270776,0.0307398925517633,-0.0307398925517633,-0.165259087957014,-0.0576089456083095,-0.0693689996836538,-0.0463538735204804,-0.0400220374591122,-0.069476479294637,-0.0673220408952654,-0.0741142560107151,-0.0744393135536626,-0.0684343830963101,-0.0742985789885301,-0.0663095546656349,-0.0447675968401469,1,-0.142808840037943,-0.151590742359386,-0.160809343448612,0.448180100674026,-0.000547086552241683,0.00428417333769997,0.0039336283402133,-0.00282379000831467,0.00337519814565699,-0.00248554582666578,0.000121599679804534,-0.000714474413334816,0.00233724683322153,7.33174772832993e-05,0.00518676152570048,0.00384783358150034,0.00406176426654429,0.0035594078961145,0.00614937668199027,0.000376718540807337,-0.00100292898945151,-0.0100316762213963,-0.000497126649738939,0.00108499357212976,0.0015250408663042,0.00284387751613986,-0.00189068994826397,-0.00677624987710739,0.00254975437817937,0.00365279968228361,0.00445715278885277,0.00331656259805937,0.000491347557844792,-0.00154200349241956,-0.010637441021028,0.0026693501036268,-0.00247019350442125,0.000478956090110292,0.000450940723101483,0.00533666965394843,0.00286509751028429,0.00447283558402515,0.00366422986839223,-0.00116999473434583,-0.00334249657919449,-0.000191580065693977,-0.00170102024298628,-0.00578138440588973,-0.00300111647304139,-0.00404975131799892,-0.00106886665107686,-0.00122792661222199,0.00603211272568479,-0.00145539243527922,-0.00104993024503911,-0.00404975131799892,0.00922525029175027,0.00603211272568479,-0.0127506862681867,0.00108499357212976,0.00648835729504512,0.000391184227353281,-0.00677624987710739,0.00852067283636929,0.00523943556668104,-0.0153281207502711,0.00805183464653281,-0.0713267912571786
"cuisineContinental",0.647618916628544,0.682472882842284,-0.16555622593204,0.16555622593204,-0.0713201729665379,0.0713201729665378,0.0438928336523809,-0.117221343405024,-0.141150428075318,-0.0943197843446305,0.28024901993797,-0.141369125089385,-0.136985323914221,0.518975267854727,-0.15146738487867,-0.139248691968534,-0.15118102145691,0.464323879726329,-0.0910920654284563,-0.142808840037943,1,-0.308453318829168,-0.32721111403933,-0.318641634965878,-0.00323004634759589,0.00668978435814685,0.00380800693505005,-0.00208738791032238,0.00188257331460295,-0.00304424293862318,-0.00730344923944994,-0.00543751086344774,0.00921460673362398,0.00119784214137257,-0.00286941797203078,0.00515800223554541,0.00782333438675141,0.00648055249421094,0.000891876278477025,-0.00140751370396739,-0.00663555840936421,-0.00949895981990124,0.00508536826249429,-0.000490849653119789,-0.0121674613326067,0.00844353247585219,-0.00578797471284811,0.0106483067494824,-0.00803827906054724,0.00963500953433074,-0.000593437603594018,0.0057125789738877,-0.00105486081661913,-0.00761984178928276,0.000452699599764615,0.00789845557933748,0.00711218171418079,0.00229265366785228,-0.00556100981936556,0.00534718875099841,0.00724968131284952,0.00416138831113707,0.00619011138875863,-0.00386542883628059,0.00106336419182378,0.000762442804106031,-0.00390803619177507,0.00069101684059143,0.00296627913905449,-0.00296562899783478,-0.00989129259655865,-0.00281961036257215,0.00961658630768772,-0.00339581254415115,-0.00431277121013686,-0.00296562899783478,0.0213049531308927,0.00961658630768772,-0.0257680610565827,-0.000490849653119789,0.0122837092782039,-0.0135163978657479,0.0106483067494824,0.000259855789363324,0.00604922042179773,-0.00623546738340209,-0.00312437145395428,-0.132513789787969
"cuisineIndian",0.031917476166934,0.0332323433415783,0.0521902321839751,-0.0521902321839751,0.0593707022066335,-0.0593707022066336,-0.0254515604498848,0.380029444487661,0.457607097926842,-0.1001198954083,-0.0864437402984887,-0.150062493423397,-0.145409114302591,-0.160079643760049,0.49105448258301,-0.147811666157886,-0.160477763611932,-0.143222241713222,-0.0966936907944954,-0.151590742359386,-0.308453318829168,1,-0.347332669828317,-0.338236218277889,-0.0039912854501141,0.00211640967181442,0.00450727458496587,0.00187681840491621,0.0055350715913755,0.00400580504723377,-0.00509530752700433,-0.00573147118313542,0.0133076645327819,0.00466897191332243,0.00421037447023323,0.00578424577826617,0.000950308610548669,0.00319915330553801,0.00952743610981511,-0.00445152606370419,-0.000915508238918915,-0.0111777913461601,0.00170782275780004,-0.00123027376192859,-0.000826518597564358,0.00395171938738784,-0.00938375695517285,0.00277999893185929,-0.0103907211167644,0.00228163473936805,0.00566548439862849,0.00452321680438865,0.00292789563820169,-0.0071616996448172,-0.00673878862736587,0.00477648869403246,0.000950795322132985,0.00904070943199138,-0.00493914900807046,-0.00134324370342461,0.00421896224684046,0.00211783811833192,0.00661165189452979,-0.00396521698281046,0.0052843922642213,0.000981827635996317,-0.000864369677922874,0.00378989190426071,0.00292743673816785,-0.00754419531381446,-0.00582392077827813,-0.00136410371260617,-0.00044820137318215,-0.00604412331980445,-0.00289840404940262,-0.00754419531381446,0.020170206554055,-0.00044820137318215,-0.0257499847983378,-0.00123027376192859,0.0187044146318563,-0.011670926162841,0.00277999893185929,0.00131443505757282,0.00406696288719975,-0.00555609799820772,0.00620616888190036,-0.0474529943916141
"cuisineItalian",-0.186959248780794,-0.202578045999272,-0.0111453585658823,0.0111453585658823,0.0497363269050276,-0.0497363269050276,-0.0115816553413409,-0.131996641567271,-0.158941895055317,-0.106208429328637,-0.091700594022334,-0.159188157984399,0.418645082751546,-0.169814475553606,-0.170559264466719,0.425562231825036,0.462028992813302,-0.151931933960316,-0.102573868893803,-0.160809343448612,-0.32721111403933,-0.347332669828317,1,-0.35880518391327,-0.00714813472484145,0.00359684975619789,0.00186731078533134,0.00966380549166123,0.00440041098206275,0.00968667130976439,-0.00823740520570391,-0.0107087543370635,0.0182931801544368,0.0148994514833112,0.0048894257563526,0.00185921611107734,0.00223867920307561,0.00162131817822178,0.00598237402460915,-0.00467587705570617,-0.00761871778725384,-0.0106751865204004,0.00750555730665152,-0.00437852671505704,-0.00254862300276426,0.000611126027824898,-0.00867669091075191,0.00442259538771226,-0.00971632078942056,0.00251942799987619,0.00450879896338286,0.00187077094095197,0.0080334835584308,-0.0126196143077615,-0.00357459826860477,-0.000117299786837788,0.00485779318091158,0.00266079178426795,-0.0030480301991444,0.00433848291023478,0.000441958959814418,0.00347510995733749,0.00532360574992246,-0.00783309208069557,0.00671397608400983,0.00761188703228946,-0.00912151641918441,0.0146516119605882,0.00655121132475257,-0.00596326558085223,-0.00410047914091529,-0.00799446319848437,0.00544298541077988,-0.00691972594083905,-0.00820991185655866,-0.00596326558085223,0.0265811217217555,0.00544298541077988,-0.0350595606841337,-0.00437852671505704,0.0222316866891398,-0.0127322433031122,0.00442259538771226,-0.0130828087414044,-0.011980417213078,0.0273896368011921,-0.0346732280954862,0.149443020482785
"cuisineThai",-0.459606283188471,-0.478318271140552,0.117787426169519,-0.117787426169519,-0.0407827075187115,0.0407827075187114,-0.00507891063138895,-0.128539722137753,-0.154779294259895,0.296005838517401,-0.0892990059106201,0.443661811817293,-0.150212025911055,-0.165367127856085,-0.166092411157283,-0.152693934856524,-0.16577839773964,-0.147952920189697,0.285876217771138,0.448180100674026,-0.318641634965878,-0.338236218277889,-0.35880518391327,1,0.0142457628047478,-0.0121036410267365,-0.00995725102399538,-0.00964213195518975,-0.0116977599590934,-0.0108479628199319,0.0203192237131638,0.021668542273876,-0.0404054762270432,-0.0208239072262543,-0.00635827261522149,-0.0124929077505212,-0.0106616968765735,-0.0109691946793542,-0.0162837409845096,0.0104574483698505,0.0149427254367997,0.0308666984996893,-0.0141296981676184,0.00611239556756307,0.0149959089281935,-0.012558568888214,0.0235391116649032,-0.0173673041415422,0.0277284483892788,-0.0139835428584944,-0.00957494038404553,-0.0117924761345111,-0.010010116366711,0.0270917914931376,0.00981935863103262,-0.0121128487164683,-0.0126362007853379,-0.0137769934724571,0.0132493493284845,-0.00816993216883156,-0.0115119010531332,-0.00957091559025384,-0.0177992988815901,0.0155195436540532,-0.0130126691380666,-0.00940098168501234,0.0138134111709539,-0.0192246130814222,-0.0123429213911761,0.0162901133834625,0.0193147074752393,0.0121260962719255,-0.014240051836982,0.0161926511404537,0.0152778506439892,0.0162901133834625,-0.0670793038230383,-0.014240051836982,0.0854110457946358,0.00611239556756307,-0.0526307650345414,0.0372656281970609,-0.0173673041415422,0.0117064092257903,0.0023612427288039,-0.0163216499785402,0.0319820379257608,0.0217239594138701
"city_code456",-8.96540596426786e-05,6.30964158518502e-05,0.00599771711322232,-0.00599771711322231,-0.0193441791451954,0.0193441791451954,-0.00799409070938512,0.00339623693389279,-0.00296436528211429,0.023093599286622,0.00112650896772929,-0.00112528401175796,-0.00117296618238772,-0.00374969984439548,-0.00394332321114926,-0.00361485042230672,-0.00382926605393152,0.00224426743254904,0.0216546432448815,-0.000547086552241683,-0.00323004634759589,-0.0039912854501141,-0.00714813472484145,0.0142457628047478,1,-0.0138156000380312,-0.013926860119183,-0.0128849702006706,-0.013753555228204,-0.0129677481486367,-0.021008643374989,-0.0212956589323784,-0.0396654551211624,-0.0121925032787715,-0.0135509736504557,-0.013962958658689,-0.0139160132364606,-0.0140265173808743,-0.0196029656340628,-0.0145567239307123,-0.0150726488750129,-0.0451024693181956,-0.0190230305359379,-0.0144454063813188,-0.0144488973151078,-0.0141682397631689,-0.0209698369057906,-0.0137645236130002,-0.0194938702672139,-0.0139713689210208,-0.01377791815262,-0.0140802687871867,-0.013232094484672,-0.0261855827849047,-0.0199313499031699,-0.0142073037094051,-0.0135274608949841,-0.0140707272050983,-0.0141492629118405,-0.0136052758016711,-0.0141634978076923,-0.0137572122794603,-0.0193567226920693,-0.0150256206532715,-0.0133417044781162,-0.0132371529997955,-0.0152394929816902,-0.0123637056973026,-0.0132371529997955,-0.0146086282637986,-0.0201593026579592,-0.0151262270812263,-0.0131966331043453,-0.0149187330917658,-0.0150838257512028,-0.0146086282637986,-0.0716070419791013,-0.0131966331043453,0.143926055519469,-0.0144454063813188,-0.062472284936251,-0.0325679018958523,-0.0137645236130002,0.104876547910523,-0.0622481638322015,-0.0645413199142245,0.0130293699159672,0.00820177069543389
"city_code461",0.00418814544776306,0.00241600357618504,-0.00505227108716886,0.00505227108716887,0.00492671280537002,-0.00492671280537002,0.00426620441779659,-0.00370497959954303,0.0026599482555867,-0.0197836514087188,0.0138692075080689,-0.00110747245208964,0.00291115752595842,0.00126280137562505,0.0010013241581828,0.00141784796689818,0.00111438835967758,-0.000229925899792301,-0.0191066347432696,0.00428417333769997,0.00668978435814685,0.00211640967181442,0.00359684975619789,-0.0121036410267365,-0.0138156000380312,1,-0.0128873203699231,-0.0119232000258431,-0.0127269514401998,-0.0119997991965014,-0.0194404995378694,-0.0197060914521682,-0.0367047147304311,-0.0112824207696634,-0.012539491117403,-0.0129207244135857,-0.0128772831288322,-0.0129795389351715,-0.0181397455108196,-0.0134701693867966,-0.0139475842518226,-0.0417358949974373,-0.0176030983886873,-0.0133671608902975,-0.0133703912510353,-0.0131106827628966,-0.0194045896919524,-0.0127371011141105,-0.0180387933269515,-0.0129285069104395,-0.0127494958478704,-0.0130292781863419,-0.0122444139834633,-0.024231017726486,-0.0184436182606146,-0.0131468308670455,-0.0125177334196916,-0.0130204488145986,-0.0130931223967704,-0.0125897400043381,-0.0131062947602251,-0.0127303355189331,-0.0179118828299895,-0.0139040663479432,-0.0123458423807597,-0.0122490949168851,-0.0141019746482354,-0.0114408441613565,-0.0122490949168851,-0.0135181994354469,-0.018654555984914,-0.0139971632310333,-0.0122115995396388,-0.0138051571726593,-0.013957926854747,-0.0135181994354469,0.192936332184523,-0.0122115995396388,-0.0959909586083415,-0.0133671608902975,-0.0578091790485953,-0.0301369427075643,-0.0127371011141105,0.0970482693620827,-0.0576017869699196,-0.0597237754751792,-0.0190147634212263,-0.0173939745829252
